observed_electricity,predicted_electricity,residual,relative_bias,relative_bias_pct,log_bias,standardized_residual,symmetric_bias,bias_z,city,spatial_unit_id,fold_id,model_name,vulnerability_z,ntl_value
1580.0,1762.7046699628193,182.70466996281925,0.11563586706507548,11.563586706507548,0.10942452672504732,0.26170358354475076,0.10931547235062886,0.23949061770199362,Amsterdam,BU0363AK03,4,random_forest,0.08788468160349934,47.49617385864258
1690.0,1514.1672443067764,-175.8327556932236,-0.10404305070604947,-10.404305070604947,-0.10986291482453403,-0.25186035079907726,-0.10975254553622098,-0.6443179617309023,Amsterdam,BU0363AK04,4,random_forest,-0.7436787597027187,43.81331634521485
1470.0,1587.9831075017175,117.98310750171754,0.08026061734810717,8.026061734810717,0.07720232438434227,0.16899733344105813,0.07716400212433239,0.09716949960539292,Amsterdam,BU0363AK05,2,random_forest,0.023225814767358712,40.36591720581055
2430.0,1692.7494833907933,-737.2505166092067,-0.3033952743247764,-30.33952743247764,-0.361537137158197,-1.0560272061251201,-0.35764992249921923,-1.4463485222912054,Amsterdam,BU0363AK06,4,random_forest,-0.9335296678916554,38.09298706054688
1650.0,2244.5291442272896,594.5291442272896,0.36032069347108464,36.03206934710846,0.3077204759734187,0.8515951321755411,0.30531503152751455,1.2239025541263482,Amsterdam,BU0363AK07,4,random_forest,-0.3480169133493833,49.9372444152832
1670.0,1562.1533921666567,-107.84660783334334,-0.06457880708583434,-6.457880708583434,-0.06675837742127833,-0.15447795477190016,-0.06673359506681639,-0.48554607116325577,Amsterdam,BU0363AK08,2,random_forest,0.04885329754101332,44.69921112060547
4110.0,1987.7425244256092,-2122.257475574391,-0.516364349288173,-51.6364349288173,-0.7264234435379908,-3.039891572971177,-0.696079726906574,-2.303162173397411,Amsterdam,BU0363EA01,3,random_forest,,35.45567321777344
1800.0,1986.4599508227404,186.45995082274044,0.10358886156818914,10.358886156818913,0.09856747049399495,0.26708259470225637,0.0984877448827766,0.19102330494093767,Amsterdam,BU0363EA03,3,random_forest,-0.9356972478692638,35.02823257446289
2030.0,1650.1107882984747,-379.88921170152526,-0.18713754271011096,-18.713754271011098,-0.20719336297197444,-0.544147930496311,-0.20645531265495934,-0.9786223441538057,Amsterdam,BU0363EB02,3,random_forest,,33.03924560546875
1530.0,1612.4040196660917,82.4040196660917,0.05385883638306647,5.385883638306646,0.052458509824205635,0.11803435155487223,0.05244648310680805,-0.00904970779948889,Amsterdam,BU0363EB04,1,random_forest,0.30150942734794994,41.6325569152832
1670.0,1656.5085555253136,-13.491444474686432,-0.0080787092662793,-0.80787092662793,-0.008111518863593403,-0.01932495412919102,-0.008111474387929779,-0.25823581445602706,Amsterdam,BU0363EB05,5,random_forest,-0.06467282905274087,41.92192077636719
1560.0,1598.1531687392421,38.15316873924212,0.024457159448232128,2.445715944823213,0.024162871764162652,0.054650058943097365,0.024161696219739175,-0.1273380469281172,Amsterdam,BU0363EB06,1,random_forest,-0.0013915691717636583,41.024681091308594
1410.0,1567.7502048006163,157.7502048006163,0.11187957787277752,11.187957787277753,0.10605189668437376,0.22595916081204143,0.10595261116684494,0.22437837730738822,Amsterdam,BU0363EB07,1,random_forest,0.404093731720853,36.58753204345703
1490.0,1549.560956185369,59.56095618536892,0.03997379609756303,3.9973796097563032,0.03919551677581978,0.0853142707093091,0.03919049957801641,-0.0649117716452547,Amsterdam,BU0363EB08,2,random_forest,0.1543622764850388,37.35684585571289
1530.0,1597.8237453293186,67.82374532931863,0.04432924531328015,4.432924531328015,0.04337480881609679,0.09714977294078656,0.04336800974197968,-0.04738900057923194,Amsterdam,BU0363EB10,1,random_forest,-0.34548507339767387,40.80891418457031
2150.0,1867.6469650274908,-282.35303497250925,-0.1313269930104694,-13.13269930104694,-0.14078851107858892,-0.40443849132088044,-0.14055641893392554,-0.7540862660090656,Amsterdam,BU0363EC01,1,random_forest,-1.2402029713788647,34.40892791748047
2180.0,1871.5150025865503,-308.4849974134497,-0.141506879547454,-14.1506879547454,-0.15257661212744722,-0.4418695444912382,-0.15228130574193016,-0.7950418167297503,Amsterdam,BU0363EC02,1,random_forest,-0.5948687375209613,34.423091888427734
1770.0,1600.8329674960407,-169.16703250395926,-0.09557459463500523,-9.557459463500523,-0.100455448122581,-0.24231246323877123,-0.10037105613668054,-0.6102478096831883,Amsterdam,BU0363ED01,1,random_forest,1.0081299547379583,41.22461700439453
