observed_electricity,predicted_electricity,residual,relative_bias,relative_bias_pct,log_bias,standardized_residual,symmetric_bias,bias_z,city,spatial_unit_id,model_name,vulnerability_z,vulnerability_z_with_apartment_sensitivity,ntl_value
743.2236959231599,700.9364926529921,-42.28720327016759,0.08111217489661059,8.11121748966106,0.012568520580647946,-0.11399996817272096,0.012627336990326204,-0.44645830590409286,Tokyo,533923734,random_forest,-0.438046092665498,-0.6191411974082397,19.828333139419556
964.5525774769585,726.7535801688088,-237.79899730814975,-0.14854685631580036,-14.854685631580034,-0.23275306265090376,-0.6410704900827222,-0.2227632169605087,-0.8083565815494531,Tokyo,533923741,random_forest,-0.33558250263803296,-0.502086337411024,22.87541659673055
1347.4840213707469,658.9988017963808,-688.4852195743662,-0.3907472863478764,-39.07472863478764,-0.6141884898918951,-1.8560530621384717,-0.5695937186555368,-1.1900176794233008,Tokyo,533923742,random_forest,-0.8000966007761677,-1.243296492870841,23.17916663487752
417.3886688814291,684.7265846176606,267.33791573623154,1.1770881637773336,117.70881637773336,0.6110723609322931,0.7207029911763464,0.5490875510711677,1.2805881700422792,Tokyo,533923743,random_forest,4.257570135807921,3.7593035051486074,23.11708339055379
200.50882434627542,681.0791999184615,480.5703755721861,2.7802700722862705,278.02700722862704,1.2584720924187436,1.2955457746866659,1.089298275124433,3.8068932109209332,Tokyo,533923744,random_forest,5.4014673505779385,4.793726292860934,25.63416663805644
920.8810159303988,723.6436741461504,-197.2373417842484,-0.10560629566403788,-10.560629566403787,-0.18746422494292947,-0.5317223402602972,-0.17946635771128827,-0.7406905517265508,Tokyo,533923751,random_forest,-1.1784977925550126,-1.6215201449903198,19.138750036557514
657.6808841989335,734.2054504425951,76.52456624366154,0.2609819535796728,26.09819535796728,0.15203822767701558,0.2062987722425967,0.1469235359845763,-0.16301827568857297,Tokyo,533923752,random_forest,-0.5664771790069886,-0.8372750578861186,18.046666661898296
529.2286521697389,716.6125111368024,187.3838589670635,0.5194086557934148,51.94086557934148,0.34887482217119,0.5051588259892557,0.3338027538887887,0.24421229311657885,Tokyo,533923754,random_forest,-0.5359731519654474,-0.8704160232115081,18.24500008424123
917.1113771319984,700.9565213186343,-216.1548558133643,-0.11046205377268954,-11.046205377268956,-0.21398423560095717,-0.5827211254825783,-0.20266458321077416,-0.7483422886392903,Tokyo,533923761,random_forest,1.0107989951472347,0.6620282799381945,16.99250018596649
752.970918645276,700.660762977112,-52.31015566816404,0.010070906289897772,1.0070906289897772,-0.04729481067438527,-0.14102034705822597,-0.047715484360693054,-0.5584056239464188,Tokyo,533923762,random_forest,0.0528403245062145,-0.11019085379443892,18.390416741371155
806.5246843582818,676.8598559783859,-129.66482837989582,-0.034692516609933506,-3.4692516609933506,-0.11796022110180386,-0.34955696204335124,-0.11427721868935493,-0.6289441325951374,Tokyo,533923763,random_forest,-0.5802057368212431,-1.0302342813953729,17.027499953905743
883.6154831724402,759.8124598509803,-123.80302332146,-0.03222653679023375,-3.222653679023375,-0.10540895395937903,-0.3337544133189288,-0.10021341006566775,-0.6250582246915192,Tokyo,533923764,random_forest,0.1505963918964026,-0.09451942550407456,17.68583345413208
877.2401271176527,659.1400758619461,-218.1000512557067,-0.15651540096586838,-15.651540096586837,-0.24470851896583024,-0.5879650811327073,-0.2356737014911611,-0.8209134688316061,Tokyo,533923771,random_forest,-0.6559155758397764,-0.7056705189722492,22.204999923706055
719.2324962536023,675.3576767072487,-43.87481954635371,0.006301168735070514,0.6301168735070513,-0.03384934690439945,-0.11827994393274939,-0.03417328106352335,-0.564346002226016,Tokyo,533923772,random_forest,-0.6733484580378819,-1.1705916580746554,21.6579167842865
483.61608899769584,716.7388339252302,233.1227449275343,0.7148968330118041,71.48968330118042,0.4624358345117148,0.628464013859835,0.43793835247596063,0.5522639028046653,Tokyo,533923773,random_forest,-0.17338629360817975,-0.2463137744766349,19.00416688124339
604.0339295712167,713.7225840271317,109.68865445591503,0.3414150983629591,34.1415098362959,0.20888173410347555,0.29570418826218453,0.19900345919095763,-0.03627117478801035,Tokyo,533923781,random_forest,-0.36276760352181653,-1.0691018661213811,15.932499965031942
346.2145570762046,677.1001550950693,330.8855980188647,1.1531925082800192,115.3192508280019,0.7071148285505121,0.8920180273442999,0.6617100499760934,1.242933232310284,Tokyo,533923824,random_forest,-0.9882739730852419,-1.2743467291480275,19.80708320935567
1009.0665343381976,689.5867737683106,-319.47976056988693,-0.2436145746113101,-24.36145746113101,-0.341845113064788,-0.8612695974266374,-0.32740108603604035,-0.9581649437072769,Tokyo,533923831,random_forest,-0.7996962340329021,-1.0753784697925055,20.968333164850872
1202.8077384251903,714.5953704105056,-488.21236801468467,-0.3439264008134883,-34.39264008134883,-0.4806232724761077,-1.3161474420434571,-0.4584481918471217,-1.1162370070516057,Tokyo,533923832,random_forest,-1.2159941651738493,-1.4547032041808825,20.575000087420147
1025.6632305361336,663.2078858246522,-362.4553447114815,-0.2859132152844926,-28.591321528449257,-0.3968169598299,-0.9771253373545159,-0.3795613615684644,-1.0248194316277164,Tokyo,533923833,random_forest,-1.0389478870310171,-1.1996887301357329,24.40208347638448
577.1385245135688,693.6885114952739,116.5499869817051,0.3381328234476324,33.81328234476324,0.2309787109491458,0.314201313375075,0.2242959955162603,-0.04144340609883612,Tokyo,533923834,random_forest,0.508568555027254,0.1665175764296426,23.41541663805644
800.3670322944807,719.5549133849978,-80.81211890948278,0.0007653935302495441,0.07653935302495422,-0.07867061485745112,-0.21785737223606816,-0.07519995681543394,-0.5730693147402629,Tokyo,533923841,random_forest,2.267687864441375,2.0019510051773,20.339583317438763
1200.811232391149,739.1034667938475,-461.70776559730143,-0.33412675013126125,-33.412675013126126,-0.46467079900479674,-1.2446950025735735,-0.4427328345107358,-1.1007946503321577,Tokyo,533923843,random_forest,-1.6298242938005774,-1.7237824282296608,16.68416674931844
355.5555999106395,696.0035058243199,340.4479059136804,1.0905881486379143,109.05881486379143,0.6897264876184268,0.9177965776234994,0.6498505883183507,1.1442808532474946,Tokyo,533923844,random_forest,6.230166281577792,5.509230763954333,15.450000007947287
