vulnerability_z,standardized_residual,svi_decile,city
0.1614617765109629,0.5107828248656671,7,Tokyo
0.0131128075072552,-0.354030890858496,7,Tokyo
0.6442783597778552,0.2603643575719062,9,Tokyo
0.3964240492139695,0.0286206953482693,8,Tokyo
0.4095461656638055,0.1034647127871109,8,Tokyo
-0.010325926067065,0.7907949594088164,7,Tokyo
0.4189239616722103,0.3607941791314968,8,Tokyo
0.8369284041629541,0.5245549094227412,9,Tokyo
0.1281096918053271,0.6536582657391282,7,Tokyo
0.5543952051577701,0.9086251732351488,9,Tokyo
0.7044212473785492,0.5462666795560555,9,Tokyo
-0.0743006709470421,0.3159737758185506,6,Tokyo
-0.8277112490587542,0.0889514033995399,2,Tokyo
-0.97926698867886,0.4347351066899091,1,Tokyo
0.7031360600536636,-0.0280702077691822,9,Tokyo
1.914123524544112,1.224085270817465,10,Tokyo
-0.2985717749416063,0.7758959962857799,5,Tokyo
-1.479170323228538,0.4396676961901919,1,Tokyo
3.233891914551404,0.7650793889705995,10,Tokyo
0.7340984255828289,-1.111590338915894,9,Tokyo
-1.5080813108378708,1.2922627657954944,1,Tokyo
-1.115926482758803,-0.9344914654892996,1,Tokyo
-1.1358461195702665,-0.8869735163443333,1,Tokyo
-1.0222473712693667,-1.2935875014771725,1,Tokyo
-0.6146638681769548,0.1810916094606112,3,Tokyo
0.1758421967570689,0.7124589564517584,7,Tokyo
-0.6895692552833457,0.4229633515840551,3,Tokyo
-1.0924698040959342,0.5207955574571628,1,Tokyo
-1.7654952598436184,-0.0603587961889458,1,Tokyo
-1.3047096263957674,0.5217870559530303,1,Tokyo
-1.1095800365535062,0.1970878816369864,1,Tokyo
0.2037347573016126,-0.8299698497044199,7,Tokyo
-0.1034790865877708,0.4118829792989426,6,Tokyo
-0.6977949644824176,-0.7450077776809038,3,Tokyo
-1.0114849495704652,0.2163508800556968,1,Tokyo
-2.3465128083113167,-3.5069304273671147,1,Tokyo
-1.5893090037384294,-0.7714507201017343,1,Tokyo
-1.1775669025847038,-0.2535735608108823,1,Tokyo
-0.9951460398163782,-0.9056564057131296,1,Tokyo
-1.2843766384604025,-0.3955873104186412,1,Tokyo
-0.3046226671104285,-0.4735656458974271,5,Tokyo
0.4127250142754909,0.5680021575061308,8,Tokyo
0.3301265398774487,0.4345249318952446,8,Tokyo
-0.2298449411578019,-0.4018650935723411,5,Tokyo
