city,role,unit_id,ntl,observed,predicted,svi,svi_component_count,height,apartment,pop_density,lon,lat,bias,relative_bias,log_bias,standardized_residual,z_ntl,z_svi,z_height,z_apartment,z_pop_density,actual_vulnerable_low_energy,ntl_detected_low_energy,missed,missed_label,threshold,z_ntl_x_z_svi,z_ntl_x_z_height,z_ntl_x_z_apartment,z_svi_x_z_height,z_svi_x_z_apartment,z_svi_x_z_pop_density
Amsterdam,calibration,BU0363AB05,62.65952682495117,1570.0,2269.3641993105466,-0.22999095733279223,9,6.3785719450782326,95.0,26698.0,,,699.3641993105466,0.4454549040194564,0.3684240844915596,1.0017593814089236,0.8166490598784172,-0.2299909573327921,1.723954275572606,0.4711277984363709,1.7561653354205529,False,False,False,0,0.25,-0.18782189908636182,1.4078656384197465,0.3847460736756507,-0.39649389423690373,-0.10835513338847166,-0.40390214672803687
Amsterdam,calibration,BU0363AB06,57.46596908569336,1900.0,2002.30546765224,-0.9684314655598408,9,4.289486050605774,99.0,13234.0,,,102.30546765223994,0.05384498297486313,0.05244536432617508,0.1465409039969327,0.6276417614278564,-0.9684314655598404,0.5814992459603553,0.6044658545976079,0.10193659669154306,False,False,False,0,0.25,-0.6078280308661387,0.36497321100352775,0.3793880137026372,-0.563142166987329,-0.5853837534488429,-0.09871860772817342
Amsterdam,calibration,BU0363AB07,63.2469596862793,1760.0,2294.8532228699764,-0.5090164670688747,9,6.196453664037916,93.0,26554.0,,,534.8532228699764,0.3038938766306684,0.2653550772407476,0.7661161869809723,0.8380272949371033,-0.5090164670688745,1.62435954530835,0.40445877035575245,1.7384730494448417,False,False,False,0,0.25,-0.42656969297617,1.3612576357600195,0.33894748923481827,-0.8268257570024596,-0.20587617436150635,-0.8849114097228661
Amsterdam,calibration,BU0363AB08,97.9966049194336,2110.0,2035.7354762756088,-0.44194071783049577,9,4.532115817070007,100.0,9061.0,,,-74.26452372439121,-0.03519645674141764,-0.035830780484261915,-0.10637545276140155,2.1026587667290184,-0.44194071783049554,0.7141857945432257,0.6378003686379172,-0.41077110731292504,False,False,False,0,0.25,-0.9292505247208068,1.501689021969643,1.3410765365395163,-0.315627782704776,-0.2818699527483958,0.1815364780299016
Amsterdam,calibration,BU0363AB09,109.26371002197266,1580.0,1932.9914142911323,0.27585004951214837,9,5.022727593779564,100.0,16642.0,,,352.9914142911323,0.2234122875260331,0.2016439115277553,0.5056199061541141,2.5126985128345005,0.27585004951214825,0.9824858646226203,0.6378003686379172,0.5206540314500446,False,False,False,0,0.25,0.6931280091744982,2.4686907709181765,1.6026000377617908,0.2710187744011356,0.17593726326763587,0.14362244035419441
Amsterdam,calibration,BU0363AB10,85.94881439208984,1680.0,2095.0321275922493,-0.281814046644952,9,5.776709975136651,97.0,22835.0,,,415.03212759224925,0.24704293309062456,0.22077509520757665,0.5944861458615004,1.6642078137996088,-0.2818140466449519,1.3948149919694626,0.5377968265169895,1.2815451915026856,False,False,False,0,0.25,-0.4689971384650164,2.321262008440418,0.8950056809262065,-0.39307845720796036,-0.15155869995356597,-0.3611574363757517
Amsterdam,calibration,BU0363AB11,112.0478515625,1690.0,1964.211795893952,0.002800989576612556,9,6.778381790433611,97.0,20374.0,,,274.21179589395206,0.1622555005289657,0.15036251423295344,0.3927770956828458,2.614020785060602,0.002800989576612578,1.9425976400811258,0.5377968265169895,0.9791791096538968,False,False,False,0,0.25,0.007321844972003374,5.077990608181737,1.405812082655041,0.005441195741419425,0.0015063633054094104,0.0027426704797773494
Amsterdam,calibration,BU0363AC01,126.7574462890625,2150.0,1973.704950383305,-0.505239514744902,9,8.022627606987953,91.0,19722.0,,,-176.295049616695,-0.08199769749613721,-0.08555538019064901,-0.2525225340724881,3.149341830892953,-0.5052395147449018,2.6230363405470385,0.3377897422751339,0.8990723703749816,False,False,False,0,0.25,-1.591171938406176,8.260838071237162,1.0638153653936289,-1.3252616078562287,-0.1706647254728941,-0.4542468881288043
Amsterdam,calibration,BU0363AC02,97.34950256347656,2170.0,2093.3784254999864,-0.1906687901642279,9,7.014655867288279,93.0,13770.0,,,-76.6215745000136,-0.03530948133641179,-0.03594793512842909,-0.10975165893447222,2.0791090009882973,-0.1906687901642278,2.071808462950508,0.40445877035575245,0.16779121671224637,False,False,False,0,0.25,-0.39642119783799495,4.3075156236441305,0.8409138699753036,-0.39502921308278177,-0.07711766441504256,-0.03199254829070777
Amsterdam,calibration,BU0363AC03,97.48860168457033,2110.0,1981.496009164932,-0.2771634865788135,9,6.263756319096214,92.0,13166.0,,,-128.50399083506795,-0.06090236532467676,-0.06283582788912412,-0.18406729783197578,2.084171185797768,-0.2771634865788134,1.6611652395984007,0.3711242563154432,0.0935819060919016,False,False,False,0,0.25,-0.5776561524828092,3.462152727219832,0.773486481363272,-0.46041434959062266,-0.10286209283435745,-0.025937487373122545
Amsterdam,calibration,BU0363AC04,100.14695739746094,2310.0,2036.0769587650952,-0.36393319989214384,9,6.846580243110656,90.0,13427.0,,,-273.92304123490476,-0.1185814031319934,-0.12622262755925195,-0.39236348759579853,2.1809157791650637,-0.3639331998921437,1.9798932177683888,0.3044552282348247,0.1256491744228784,False,False,False,0,0.25,-0.7937076582068094,4.317980359692971,0.66399121130663,-0.7205488741872026,-0.11080136543539268,-0.04572790611152423
Amsterdam,calibration,BU0363AD02,132.02029418945312,1680.0,1863.618100460784,0.4329259349304027,9,5.055709675738686,98.0,9989.0,,,183.61810046078404,0.1092964883695143,0.10372602013005672,0.2630119684627996,3.3408707815176917,0.43292593493040255,1.000522722523476,0.5711313405572986,-0.29675415324722976,False,False,False,0,0.25,1.4463496065702113,3.342617129923214,1.9080760080769092,0.4331522350675876,0.24725756957882264,-0.12847256923903688
